Date,Banco Bradesco,Itau Unibanco,Banco Santander,BOVA
2020-07-06,4.170000076293945,4.245672225952148,2.609999895095825,95.30999755859375
2020-07-07,4.010000228881836,4.006595134735107,2.509999990463257,94.0999984741211
2020-07-08,4.170000076293945,4.138500213623047,2.490000009536743,96.0999984741211
2020-07-09,4.070000171661377,4.16323184967041,2.4200000762939453,95.41000366210938
2020-07-10,4.139999866485596,4.1962080001831055,2.509999990463257,96.33999633789062
2020-07-13,4.050000190734863,4.105523109436035,2.4800000190734863,95.05000305175781
2020-07-14,4.150000095367432,4.212696075439453,2.509999990463257,96.5999984741211
2020-07-15,4.159999847412109,4.187963962554932,2.559999942779541,98.02999877929688
2020-07-16,4.139999866485596,4.138500213623047,2.509999990463257,96.81999969482422
2020-07-17,4.130000114440918,4.138500213623047,2.490000009536743,99.12999725341797
2020-07-20,4.210000038146973,4.1962080001831055,2.509999990463257,100.5
2020-07-21,4.380000114440918,4.377575874328613,2.4700000286102295,100.29000091552734
2020-07-22,4.449999809265137,4.385819911956787,2.450000047683716,100.37999725341797
2020-07-23,4.300000190734863,4.187963962554932,2.4000000953674316,98.4000015258789
2020-07-24,4.300000190734863,4.1962080001831055,2.4000000953674316,98.58999633789062
2020-07-27,4.53000020980835,4.418796062469482,2.4000000953674316,100.45999908447266
2020-07-28,4.559999942779541,4.402307987213135,2.4200000762939453,100.05000305175781
2020-07-29,4.630000114440918,4.492992877960205,2.380000114440918,101.4800033569336
2020-07-30,4.539999961853027,4.43528413772583,2.25,101.30999755859375
2020-07-31,4.21999979019165,4.204452037811279,2.109999895095825,99.29000091552734
2020-08-03,4.150000095367432,4.130256175994873,2.1700000762939453,99.19999694824219
2020-08-04,4.050000190734863,4.014839172363281,2.25,97.5999984741211
2020-08-05,4.090000152587891,3.981863021850586,2.2100000381469727,98.98999786376953
2020-08-06,4.090000152587891,3.9901070594787598,2.2200000286102295,100.16999816894531
2020-08-07,4.010000228881836,3.8664469718933105,2.190000057220459,98.83000183105469
2020-08-10,4.019999980926514,3.9076669216156006,2.2300000190734863,99.54000091552734
2020-08-11,4.010000228881836,3.882935047149658,2.319999933242798,98.19999694824219
2020-08-12,3.940000057220459,3.800494909286499,2.309999942779541,98.33000183105469
2020-08-13,3.950000047683716,3.759274959564209,2.2699999809265137,96.51000213623047
2020-08-14,3.880000114440918,3.742785930633545,2.240000009536743,97.47000122070312
2020-08-17,3.7200000286102295,3.5943939685821533,2.2100000381469727,95.83000183105469
2020-08-18,3.7899999618530273,3.6273701190948486,2.2100000381469727,98.25
2020-08-19,3.75,3.5861499309539795,2.240000009536743,97.0
2020-08-20,3.690000057220459,3.5531740188598633,2.190000057220459,97.66999816894531
2020-08-21,3.680000066757202,3.5119540691375732,2.1500000953674316,97.5999984741211
2020-08-24,3.759999990463257,3.5861499309539795,2.2200000286102295,98.5
2020-08-25,3.809999942779541,3.5943939685821533,2.2300000190734863,98.3499984741211
2020-08-26,3.6700000762939453,3.478977918624878,2.240000009536743,96.62999725341797
2020-08-27,3.75,3.5449299812316895,2.2300000190734863,96.87000274658203
2020-08-28,3.9600000381469727,3.693321943283081,2.319999933242798,98.30000305175781
2020-08-31,3.7699999809265137,3.5119540691375732,2.2300000190734863,95.69999694824219
2020-09-01,3.9200000762939453,3.6850779056549072,2.200000047683716,98.3499984741211
2020-09-02,3.9100000858306885,3.693321943283081,2.180000066757202,98.1500015258789
2020-09-03,4.119999885559082,3.841715097427368,2.1600000858306885,96.95999908447266
2020-09-04,4.119999885559082,3.8334710597991943,2.2699999809265137,97.41999816894531
2020-09-08,4.010000228881836,3.7098100185394287,2.180000066757202,96.80000305175781
2020-09-09,4.039999961853027,3.767518997192383,2.2100000381469727,97.5
2020-09-10,3.9000000953674316,3.6768341064453125,2.130000114440918,95.04000091552734
2020-09-11,3.809999942779541,3.6356139183044434,2.119999885559082,94.4800033569336
2020-09-14,3.9100000858306885,3.7262980937957764,2.1500000953674316,96.51000213623047
2020-09-15,3.8499999046325684,3.693321943283081,2.119999885559082,96.45999908447266
2020-09-16,3.9000000953674316,3.6850779056549072,2.119999885559082,95.91000366210938
2020-09-17,3.9100000858306885,3.7180540561676025,2.0899999141693115,96.37000274658203
2020-09-18,3.6700000762939453,3.4954659938812256,2.0199999809265137,94.63999938964844
2020-09-21,3.619999885559082,3.437757968902588,1.9199999570846558,93.4000015258789
2020-09-22,3.609999895095825,3.478977918624878,1.8600000143051147,93.66999816894531
2020-09-23,3.440000057220459,3.28936505317688,1.7899999618530273,92.16999816894531
2020-09-24,3.559999942779541,3.396538019180298,1.8200000524520874,93.30000305175781
2020-09-25,3.5199999809265137,3.37180495262146,1.8300000429153442,93.5
2020-09-28,3.4800000190734863,3.3058528900146484,1.909999966621399,91.19999694824219
2020-09-29,3.369999885559082,3.2069249153137207,1.840000033378601,89.91999816894531
2020-09-30,3.430000066757202,3.281121015548706,1.850000023841858,91.05000305175781
2020-10-01,3.440000057220459,3.2563889026641846,1.850000023841858,91.91000366210938
2020-10-02,3.440000057220459,3.281121015548706,1.8700000047683716,90.11000061035156
2020-10-05,3.569999933242798,3.37180495262146,1.899999976158142,92.63999938964844
2020-10-06,3.5399999618530273,3.3553171157836914,1.9600000381469727,92.02999877929688
2020-10-07,3.440000057220459,3.28936505317688,1.9800000190734863,91.94999694824219
2020-10-08,3.680000066757202,3.520198106765747,2.0199999809265137,94.2699966430664
2020-10-09,3.75,3.5531740188598633,1.9900000095367432,93.6500015258789
2020-10-13,3.7100000381469727,3.5037100315093994,1.8899999856948853,94.80000305175781
2020-10-14,3.7100000381469727,3.4872219562530518,1.8899999856948853,95.58999633789062
2020-10-15,3.6500000953674316,3.437757968902588,1.8799999952316284,95.33999633789062
2020-10-16,3.5899999141693115,3.363560914993286,1.9199999570846558,94.54000091552734
2020-10-19,3.680000066757202,3.396538019180298,1.9199999570846558,95.0
2020-10-20,3.8399999141693115,3.5531740188598633,2.0,96.66999816894531
2020-10-21,3.859999895095825,3.5779058933258057,1.9900000095367432,96.6500015258789
2020-10-22,4.059999942779541,3.7757630348205566,2.0199999809265137,98.05999755859375
2020-10-23,4.0,3.701565980911255,2.0799999237060547,97.44000244140625
2020-10-26,4.039999961853027,3.7262980937957764,2.059999942779541,97.2300033569336
2020-10-27,3.9000000953674316,3.602638006210327,2.0,95.68000030517578
2020-10-28,3.5999999046325684,3.3470730781555176,1.909999966621399,91.55999755859375
2020-10-29,3.5999999046325684,3.4130260944366455,1.9600000381469727,92.80000305175781
2020-10-30,3.5,3.37180495262146,2.009999990463257,90.66000366210938
2020-11-03,3.619999885559082,3.437757968902588,2.1700000762939453,92.26000213623047
2020-11-04,3.640000104904175,3.602638006210327,2.059999942779541,94.16000366210938
2020-11-05,3.7799999713897705,3.8169829845428467,2.1600000858306885,96.94999694824219
2020-11-06,3.890000104904175,3.9076669216156006,2.140000104904175,97.19000244140625
2020-11-09,4.269999980926514,4.229184150695801,2.5,99.5
2020-11-10,4.53000020980835,4.443528175354004,2.690000057220459,101.0
2020-11-11,4.5,4.3693318367004395,2.7100000381469727,100.88999938964844
2020-11-12,4.269999980926514,4.204452037811279,2.549999952316284,98.69999694824219
2020-11-13,4.420000076293945,4.295135974884033,2.6700000762939453,100.83000183105469
2020-11-16,4.679999828338623,4.460015773773193,2.75,102.51000213623047
2020-11-17,4.769999980926514,4.550701141357422,2.7699999809265137,103.0999984741211
2020-11-18,4.639999866485596,4.443528175354004,2.7200000286102295,101.91999816894531
2020-11-19,4.679999828338623,4.451772212982178,2.7699999809265137,102.7300033569336
2020-11-23,4.570000171661377,4.410552024841309,2.75,103.27999877929688
2020-11-24,4.820000171661377,4.591920852661133,2.930000066757202,105.72000122070312
2020-11-25,4.800000190734863,4.575432777404785,2.9100000858306885,105.83000183105469
2020-11-27,4.639999866485596,4.534213066101074,2.9100000858306885,106.44000244140625
2020-11-30,4.539999961853027,4.410552024841309,2.819999933242798,105.0
2020-12-01,4.909999847412109,4.723824977874756,3.059999942779541,107.05000305175781
2020-12-02,4.960000038146973,4.756801128387451,3.200000047683716,107.75
2020-12-03,5.039999961853027,4.82275390625,3.2100000381469727,108.1500015258789
2020-12-04,5.090000152587891,4.896949768066406,3.4000000953674316,109.43000030517578
2020-12-07,5.099999904632568,4.946413993835449,3.2699999809265137,109.30999755859375
2020-12-08,5.03000020980835,4.90519380569458,3.309999942779541,109.44000244140625
2020-12-09,5.019999980926514,4.921681880950928,3.2899999618530273,108.7699966430664
2020-12-10,5.349999904632568,5.193735122680664,3.180000066757202,110.69999694824219
2020-12-11,5.300000190734863,5.144269943237305,3.0899999141693115,110.79000091552734
2020-12-14,5.21999979019165,4.987634181976318,3.130000114440918,110.19999694824219
2020-12-15,5.269999980926514,5.09480619430542,3.200000047683716,111.76000213623047
